Bank Name,Financial Text,Financial Term
Siemens Bank 2022,"to take account of the wider effects of our investments 
in technology and projects on mankind and society",investment
Siemens Bank 2022,"Christoph Baumgarten  
Chief Financial Officer
Member  
Management Board
Our green financing for three wastewater treat-
ment plants in Saudi Arabia (Madinah 3, Tabuk 2 
and Buraydah 2 ISTPs) will help optimize the use of 
water resources by providing recycled water, reduc-
ing the consumption of fresh water and contributing 
to Saudi Arabian water security",security
Siemens Bank 2022,"These suc-
cesses are bright spots in a tumultuous year and serve 
to highlight our overarching commitment to ensuring 
energy transition and security of supply and to invest-
ing in fundamental infrastructure for the benefit of all 
in the long term",security
Siemens Bank 2022,"»Deposit and treasury business: The deposit business focus-
es on the receipt and investment of overnight money and 
time deposits from companies within the Siemens Group 
and selected third-party institutions",investment
Siemens Bank 2022,"The treasury business 
encompasses Group financing activities and asset liability 
management, including the management of a portfolio of 
highly liquid assets",liability
Siemens Bank 2022,"Asset liability management ensures 
that the lending business is funded by equity and deposits",liability
Siemens Bank 2022,"Central banks in many indus-
trialized and emerging countries have reacted to above-target 
inflation with more stringent monetary policies and raised 
interest rates, thus tightening financing conditions for com-
panies in a way that curbs economy activity",interest
Siemens Bank 2022,"Overall, how -
ever, the interest rate increases already implemented or still 
expected by the central banks – especially in the eurozone – 
are moderate compared to the extent of inflation",interest
Siemens Bank 2022,"At the beginning of the year, the economy in Europe recov -
ered from the economic impact of the COVID-19 pandemic 
and the accompanying lifting of restrictions is supporting 
private consumption",restrictions
Siemens Bank 2022,"In terms of overall new business environment, the first and 
second quarters of the fiscal year were characterized by a sig-
nificant increase in refinancing and new business due to the 
further economic recovery after the severe restrictions of the 
COVID-19 pandemic",restrictions
Siemens Bank 2022,"In the financing of projects and equipment investments, for 
which longer-term and therefore less cyclical planning cycles 
are regularly relevant, as well as in project financing in the 
infrastructure sector, which has proven to be quite resilient  
to credit defaults, even in the environment of the COVID-19 
pandemic, Siemens Bank continues to observe ongoing 
intense competition in the search for attractive risk-return 
profiles",investment
Siemens Bank 2022,"Due to the difficult macroeco-
nomic environment and the overall significant increase in 
interest rates, higher interest margins than in previous years 
could once more be achieved in some asset classes",interest
Siemens Bank 2022,"3 Regulatory developments
The CRR II (Capital Requirements Regulation CRR) and CRD 
V (Capital Requirements Directive) package adopted by the 
EU Commission in 2019 introduced new regulatory require-
ments as of June 2021",regulatory
Siemens Bank 2022,"The current CRR III draft includes, in particular, far-reaching 
changes in the Credit Risk Standardized Approach (STA), the 
Internal Ratings-Based Approach (IRBA) as well as in the  
capital requirements for operational risk",credit
Siemens Bank 2022,"Particularly noteworthy are, among other 
things, the suitability and reliability of management body 
members (“fit & proper”) as well as the regulations on SREP 
and the inclusion of ESG factors in risk management",liability
Siemens Bank 2022,"The simplifications in German reporting practice, which  
were enacted by the regulatory authority in the course of 
COVID-19, largely expired as of June 30, 2022",regulatory
Siemens Bank 2022,"The European Parliament’s Digital Operational Resilience Act 
(DORA), the final version of which is still expected in 2022, 
contains requirements relating to information and commu-
nication (ICT) risk management, classification and reporting 
of ICT-related incidents, digital operational resilience testing, 
contractual arrangements between third-party ICT service 
providers and financial institutions, the regulatory frame-
work for critical third-party ICT service providers, and rules 
for information sharing",regulatory
Siemens Bank 2022,"The new Siemens Bank branch founded in Singapore in 
March 2017 is required to comply with local regulatory 
requirements and reporting obligations in the Monetary 
Authority of Singapore (MAS) reporting system",regulatory
Siemens Bank 2022,"The local 
regulatory requirements are based on the Basel III Framework 
and are essentially comparable with the European require-
ments",regulatory
Siemens Bank 2022,"The monitoring and development of changes and 
adjustments to local regulatory requirements is also part of 
Siemens Bank’s Compliance Program",regulatory
Siemens Bank 2022,"Prof-
itability of the portfolio, which is reflected in a significant 
increase in net interest income, also exceeds expectations 
overall",interest
Siemens Bank 2022,"The significant increase in additions to provisions for 
losses on loans and advances is primarily due to the provi-
sioning for an exposure in the European energy infrastruc-
ture sector, which has been adversely affected by the Ukraine 
conflict",loss
Siemens Bank 2022,"As a result, profit from operations is significantly below 
Siemens Bank’s planning, primarily due to the aforemen-
tioned provisioning",profit
Siemens Bank 2022,"3 Regulatory developments
1",regulatory
Siemens Bank 2022,"In the deposit and treasury business, the Group financ-
ing portfolio, which forms an integral part of the loans and 
advances to customers, fell to €76 million (previous year 
€116 million)",deposit
Siemens Bank 2022,"The provision of collateral in cash means that 
Siemens Bank does not bear any credit risk in connection 
with this business",credit
Siemens Bank 2022,"Within the deposit and treasury business, the development 
of liquidity-related investments – which are reported under 
loans and advances to banks, credit balances with central 
banks, private bonds as well as under loans and advances to 
customers – is closely linked to the economic and regulatory 
requirements relating to liquidity control",investment
Siemens Bank 2022,"A major part of this 
asset portfolio is in short-term promissory note loans from 
investment-grade issuers",investment
Siemens Bank 2022,"With this asset portfolio, Siemens  
Bank intends to achieve positive income contributions and a 
high level of security in addition to compliance with commer -
cial and legal requirements regarding liquidity control",security
Siemens Bank 2022,"In the 2022 fiscal year, liquidity investments at the central 
bank were generally slightly higher than in previous years",investment
Siemens Bank 2022,"These are due to short-term investments by the Siemens  
Group, as is the significant increase in the second quarter 
of the 2021 fiscal year, which only lasted for a few weeks",investment
Siemens Bank 2022,"This means that liquidity-related investments were at the 
expected level",investment
Siemens Bank 2022,"Figure 2: Change in liquidity-related investments in the ALM and treasury 
business (€ million)Q1 Q2 Q3 Q4 Q1 Q2 Q3 Q4 Q1 Q2 Q3 Q4
2020 2021 202214,000
",investment
Siemens Bank 2022,"2,000
1,500
1,000
500
0
10
Siemens Bank   Annual Report  2022 (translation of the German original)Financial position
The business activities of Siemens Bank are largely refinanced 
by deposits and equity",deposit
Siemens Bank 2022,"Here, 10% (previous year: 12%) of the 
recorded business volume of Siemens Bank is financed by 
equity",equity
Siemens Bank 2022,"Siemens AG as the sole shareholder of Siemens Bank 
has paid in a share capital of €5,000 thousand (previous year: 
€5,000 thousand) and capital provisions in the form of oth-
er payments into equity amounting to €995,000 thousand 
(previous year: €995,000 thousand)",equity
Siemens Bank 2022,"Although by far the largest proportion of deposits is made 
by Siemens AG and its subsidiaries, Siemens Bank also holds 
deposits of customers from outside the Group",deposit
Siemens Bank 2022,"However, 
Siemens Bank does not accept retail banking deposits",deposit
Siemens Bank 2022,"Where 
deposits are used directly for the purpose of funding the len-
ding business, they are matched as far as possible with the 
lending currencies, in accordance with the expected repay -
ment profiles so that the exposure of Siemens Bank to cur -
rency and maturity transformation risk is limited",deposit
Siemens Bank 2022,"Currently, Siemens Bank has not issued any bonds on capital 
markets, nor has it placed any promissory note loans or other 
bonds",bonds
Siemens Bank 2022,"Furthermore, Siemens Bank has not made any substantial 
capital investments or financial investments in the 2022  
fiscal year",investment
Siemens Bank 2022,"Results of operations
The 2022 fiscal year saw strong operational performance with 
an increase in the lending portfolio and higher interest mar -
gins, which is reflected in significantly improved net inter -
est income after the moderate growth of the previous year",interest
Siemens Bank 2022,"Nevertheless, additions to allowances for losses on loans and 
advances were significantly higher than in the previous year, 
due primarily to provisioning for an exposure in the European 
energy infrastructure sector that was adversely affected by 
the Ukraine conflict",loss
Siemens Bank 2022,"As a result, Siemens Bank was not able to match the positive 
development of the 2020 and 2021 fiscal years, but achieved 
by far the highest operating income before allowances for 
losses on loans and advances since the Bank’s formation, 
despite the challenging developments in connection with  
the Ukraine crisis",loss
Siemens Bank 2022,"(€ million) 2022 2021 2020
Net interest income 197",interest
Siemens Bank 2022,"8
Operating income before allowances for 
losses on loans and advances145",loss
